selection_unit_id,spec,selection_protocol_name,train_window_mode,rolling_train_months,refit_every,rebalance_every,model_id,stage2_model_label,covariance_model_label,covariance_model_kind,mean_model_kind,cross_policy_label,selection_eval_mode,ppgdpo_lite_blocks_valid,ppgdpo_lite_score_mean,ppgdpo_lite_score_q10,ppgdpo_lite_ce_mean,ppgdpo_lite_predictive_static_ce_mean,ppgdpo_lite_myopic_ce_mean,ppgdpo_lite_equal_weight_ce_mean,ppgdpo_lite_min_variance_ce_mean,ppgdpo_lite_risk_parity_ce_mean,ppgdpo_lite_ce_delta_predictive_static_mean,ppgdpo_lite_ce_delta_myopic_mean,ppgdpo_lite_ce_delta_zero_mean,ppgdpo_lite_ce_delta_equal_weight_mean,ppgdpo_lite_ce_delta_min_variance_mean,ppgdpo_lite_ce_delta_risk_parity_mean,ppgdpo_lite_sharpe_mean,ppgdpo_lite_train_objective_mean,assigned_device,stage2_rank_myopic_ce,stage2_rank_ce_gain,stage2_rank_ppgdpo_score,stage2_rank_ppgdpo_q10,stage2_rank_hedging_gain,stage2_real_ppgdpo_score,stage2_mean_first_score,stage2_sort_score,diagnostic_rank,selected_stage2_model,selected_stage2_model_rank,kind,factor_dim,state_dim,horizon,latent_k,feature_blocks,provided_source,residual_base,residual_k,stage1_engine,legacy_spec,r2_oos_ret_mean,r2_oos_ret_median,r2_roll_ret_q10,r2_roll_ret_min,r2_oos_state_mean,r2_oos_state_median,r2_roll_state_q10,r2_roll_state_min,train_obs_mean,train_obs_min_mean,train_obs_max_mean,cross_mean_abs_rho,cross_max_abs_rho,n_blocks,selection_split_mode,selection_val_months_requested,fail_return,fail_state,fail_cross,warn_cross,passes_guard,score_ret_mean_rank,score_ret_q10_rank,score_state_mean_rank,score_state_q10_rank,score_ret_mean_component,score_ret_q10_component,score_state_mean_component,score,stage1_mean_variant_label,cheap_rank,cheap_selected_for_rerank,recommended,official_selected_stage1,diagnostic_stage2,stage1_selected_rank,official_selected_model,official_oos_candidate,selection_role,selection_protocol,final_score,final_rank
pls_ret_ff5_macro7_H12_k2__rolling240m_annual__regime_mean,pls_ret_ff5_macro7_H12_k2,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_macro7_H12_k2__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,12.0,2.0,returns|ff5|macro7,,,,ported_legacy_v2,pls_ret_ff5_macro7_H12_k2,0.014851916851725896,0.02055887346589491,-0.049204664641526855,-0.07694888726110143,0.9868945237432569,0.9868945237432569,0.9330120797678925,0.8896488433245737,234.0,192.0,240.0,0.556556184680384,0.6700514609321405,1,trailing_holdout,240,False,False,False,False,True,0.28,0.30000000000000004,1.0,1.0,0.01262412932396701,-0.007380699696229028,0.0,0.005243429627737983,regime_mean,66,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.005243429627737983,
pls_ret_macro7_H12_k2__rolling240m_annual__baseline_mean,pls_ret_macro7_H12_k2,rolling240m_annual,rolling,240,12,1,pls_ret_macro7_H12_k2__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,12.0,2.0,returns|macro7,,,,ported_legacy_v2,pls_ret_macro7_H12_k2,0.014281900696763987,0.019593533936165586,-0.04945070786109602,-0.0803406004551125,0.985824474543623,0.985824474543623,0.9082546578142481,0.8566560998205777,234.0,192.0,240.0,0.39556906543939513,0.6935135922054917,1,trailing_holdout,240,False,False,False,False,True,0.26,0.28,0.98,0.98,0.012139615592249388,-0.007417606179164402,0.0,0.004722009413084986,baseline_mean,67,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.004722009413084986,
pls_ret_macro7_H12_k2__rolling240m_annual__regime_mean,pls_ret_macro7_H12_k2,rolling240m_annual,rolling,240,12,1,pls_ret_macro7_H12_k2__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,12.0,2.0,returns|macro7,,,,ported_legacy_v2,pls_ret_macro7_H12_k2,0.014281900696763987,0.019593533936165586,-0.04945070786109602,-0.0803406004551125,0.985824474543623,0.985824474543623,0.9082546578142481,0.8566560998205777,234.0,192.0,240.0,0.39556906543939513,0.6935135922054917,1,trailing_holdout,240,False,False,False,False,True,0.26,0.28,0.98,0.98,0.012139615592249388,-0.007417606179164402,0.0,0.004722009413084986,regime_mean,68,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.004722009413084986,
pls_ret_ff5_macro7_H12_k3__rolling240m_annual__baseline_mean,pls_ret_ff5_macro7_H12_k3,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_macro7_H12_k3__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,12.0,3.0,returns|ff5|macro7,,,,ported_legacy_v2,pls_ret_ff5_macro7_H12_k3,0.021859286708578902,0.019002516131322644,-0.09375834044782805,-0.1460026375250375,0.8769189165809997,0.9867852002604907,0.771420171043166,0.7516823611548936,234.0,192.0,240.0,0.6075665645613234,0.8089246089816273,1,trailing_holdout,240,False,False,False,False,True,0.5,0.18000000000000005,0.76,0.74,0.018580393702292065,-0.014063751067174207,0.0,0.004516642635117859,baseline_mean,69,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.004516642635117859,
pls_ret_ff5_macro7_H12_k3__rolling240m_annual__regime_mean,pls_ret_ff5_macro7_H12_k3,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_macro7_H12_k3__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,12.0,3.0,returns|ff5|macro7,,,,ported_legacy_v2,pls_ret_ff5_macro7_H12_k3,0.021859286708578902,0.019002516131322644,-0.09375834044782805,-0.1460026375250375,0.8769189165809997,0.9867852002604907,0.771420171043166,0.7516823611548936,234.0,192.0,240.0,0.6075665645613234,0.8089246089816273,1,trailing_holdout,240,False,False,False,False,True,0.5,0.18000000000000005,0.76,0.74,0.018580393702292065,-0.014063751067174207,0.0,0.004516642635117859,regime_mean,70,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.004516642635117859,
pls_ret_ff5_curve_macro7_H6_k2__rolling240m_annual__baseline_mean,pls_ret_ff5_curve_macro7_H6_k2,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H6_k2__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,6.0,2.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.029251094198369614,0.021495919356361637,-0.1357077149471065,-0.17226877447420086,0.8316109519179316,0.8316109519179316,0.6691645271249873,0.6171150237243052,234.0,192.0,240.0,0.5294072911453745,0.9010957216572075,1,trailing_holdout,240,False,False,False,False,True,0.64,0.09999999999999998,0.7,0.5800000000000001,0.024863430068614172,-0.020356157242065975,0.0,0.004507272826548198,baseline_mean,71,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.004507272826548198,
pls_ret_ff5_curve_macro7_H6_k2__rolling240m_annual__regime_mean,pls_ret_ff5_curve_macro7_H6_k2,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H6_k2__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,6.0,2.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.029251094198369614,0.021495919356361637,-0.1357077149471065,-0.17226877447420086,0.8316109519179316,0.8316109519179316,0.6691645271249873,0.6171150237243052,234.0,192.0,240.0,0.5294072911453745,0.9010957216572075,1,trailing_holdout,240,False,False,False,False,True,0.64,0.09999999999999998,0.7,0.5800000000000001,0.024863430068614172,-0.020356157242065975,0.0,0.004507272826548198,regime_mean,72,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.004507272826548198,
ff3__rolling240m_annual__baseline_mean,ff3,rolling240m_annual,rolling,240,12,1,ff3__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,provided,3,3,,,,ff3,,,ported_legacy_v2,ff3_only,0.011088817162296717,-0.003409063853133887,-0.03333628215229879,-0.05809571757604616,0.04426235344784757,0.04107156178196314,-0.02311187754267859,-0.03702792265061775,234.0,192.0,240.0,0.3971897095669893,0.9710219523087105,1,trailing_holdout,240,False,False,False,True,True,0.21999999999999997,0.48,0.24,0.16000000000000003,0.009425494587952209,-0.0050004423228448185,0.0,0.0044250522651073905,baseline_mean,73,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.0044250522651073905,
ff3__rolling240m_annual__regime_mean,ff3,rolling240m_annual,rolling,240,12,1,ff3__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,provided,3,3,,,,ff3,,,ported_legacy_v2,ff3_only,0.011088817162296717,-0.003409063853133887,-0.03333628215229879,-0.05809571757604616,0.04426235344784757,0.04107156178196314,-0.02311187754267859,-0.03702792265061775,234.0,192.0,240.0,0.3971897095669893,0.9710219523087105,1,trailing_holdout,240,False,False,False,True,True,0.21999999999999997,0.48,0.24,0.16000000000000003,0.009425494587952209,-0.0050004423228448185,0.0,0.0044250522651073905,regime_mean,74,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.0044250522651073905,
pls_ret_ff5_curve_macro7_H24_k3__rolling240m_annual__baseline_mean,pls_ret_ff5_curve_macro7_H24_k3,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H24_k3__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,24.0,3.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.009152672782370554,0.0026062207506708512,-0.04259156696929833,-0.06097732334385748,0.9496704068857783,0.9826686631143496,0.8522201886243597,0.838621059852693,234.0,192.0,240.0,0.6032255321134857,0.8871137779107721,1,trailing_holdout,240,False,False,False,False,True,0.16000000000000003,0.42000000000000004,0.86,0.92,0.007779771865014971,-0.00638873504539475,0.0,0.0013910368196202207,baseline_mean,75,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.0013910368196202207,
pls_ret_ff5_curve_macro7_H24_k3__rolling240m_annual__regime_mean,pls_ret_ff5_curve_macro7_H24_k3,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H24_k3__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,24.0,3.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.009152672782370554,0.0026062207506708512,-0.04259156696929833,-0.06097732334385748,0.9496704068857783,0.9826686631143496,0.8522201886243597,0.838621059852693,234.0,192.0,240.0,0.6032255321134857,0.8871137779107721,1,trailing_holdout,240,False,False,False,False,True,0.16000000000000003,0.42000000000000004,0.86,0.92,0.007779771865014971,-0.00638873504539475,0.0,0.0013910368196202207,regime_mean,76,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.0013910368196202207,
pls_ret_ff5_curve_macro7_H12_k3__rolling240m_annual__baseline_mean,pls_ret_ff5_curve_macro7_H12_k3,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H12_k3__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,12.0,3.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.017305258996358066,0.017683300161858484,-0.09118140304037996,-0.12697027359060364,0.9529726864755403,0.9781873136139144,0.842714411979034,0.7972912742500711,234.0,192.0,240.0,0.4996377679330233,0.7809187754883072,1,trailing_holdout,240,False,False,False,False,True,0.31999999999999995,0.19999999999999996,0.88,0.9,0.014709470146904356,-0.013677210456056993,0.0,0.0010322596908473626,baseline_mean,77,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.0010322596908473626,
pls_ret_ff5_curve_macro7_H12_k3__rolling240m_annual__regime_mean,pls_ret_ff5_curve_macro7_H12_k3,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H12_k3__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,12.0,3.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.017305258996358066,0.017683300161858484,-0.09118140304037996,-0.12697027359060364,0.9529726864755403,0.9781873136139144,0.842714411979034,0.7972912742500711,234.0,192.0,240.0,0.4996377679330233,0.7809187754883072,1,trailing_holdout,240,False,False,False,False,True,0.31999999999999995,0.19999999999999996,0.88,0.9,0.014709470146904356,-0.013677210456056993,0.0,0.0010322596908473626,regime_mean,78,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.0010322596908473626,
pls_ret_macro7_H12_k3__rolling240m_annual__baseline_mean,pls_ret_macro7_H12_k3,rolling240m_annual,rolling,240,12,1,pls_ret_macro7_H12_k3__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,12.0,3.0,returns|macro7,,,,ported_legacy_v2,pls_ret_macro7_H12_k3,0.020298147945997713,0.017349693987481984,-0.10854740857919726,-0.1654979847794402,0.9627712981927674,0.9856544788002961,0.7888678085034719,0.7616395897782393,234.0,192.0,240.0,0.499031826093033,0.7769366251213718,1,trailing_holdout,240,False,False,False,False,True,0.45999999999999996,0.16000000000000003,0.92,0.8200000000000001,0.017253425754098054,-0.016282111286879588,0.0,0.0009713144672184662,baseline_mean,79,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.0009713144672184662,
pls_ret_macro7_H12_k3__rolling240m_annual__regime_mean,pls_ret_macro7_H12_k3,rolling240m_annual,rolling,240,12,1,pls_ret_macro7_H12_k3__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,12.0,3.0,returns|macro7,,,,ported_legacy_v2,pls_ret_macro7_H12_k3,0.020298147945997713,0.017349693987481984,-0.10854740857919726,-0.1654979847794402,0.9627712981927674,0.9856544788002961,0.7888678085034719,0.7616395897782393,234.0,192.0,240.0,0.499031826093033,0.7769366251213718,1,trailing_holdout,240,False,False,False,False,True,0.45999999999999996,0.16000000000000003,0.92,0.8200000000000001,0.017253425754098054,-0.016282111286879588,0.0,0.0009713144672184662,regime_mean,80,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.0009713144672184662,
pls_ret_ff5_curve_macro7_H6_k3__rolling240m_annual__baseline_mean,pls_ret_ff5_curve_macro7_H6_k3,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H6_k3__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,6.0,3.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.025399571302723387,0.02493510009138833,-0.13977498138183106,-0.181005858220123,0.8812565583350919,0.8390039519797879,0.7601957160151288,0.7267084303387056,234.0,192.0,240.0,0.485661102265855,0.9019948914744954,1,trailing_holdout,240,False,False,False,False,True,0.5800000000000001,0.06000000000000005,0.78,0.72,0.02158963560731488,-0.02096624720727466,0.0,0.0006233884000402187,baseline_mean,81,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.0006233884000402187,
pls_ret_ff5_curve_macro7_H6_k3__rolling240m_annual__regime_mean,pls_ret_ff5_curve_macro7_H6_k3,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H6_k3__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,6.0,3.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.025399571302723387,0.02493510009138833,-0.13977498138183106,-0.181005858220123,0.8812565583350919,0.8390039519797879,0.7601957160151288,0.7267084303387056,234.0,192.0,240.0,0.485661102265855,0.9019948914744954,1,trailing_holdout,240,False,False,False,False,True,0.5800000000000001,0.06000000000000005,0.78,0.72,0.02158963560731488,-0.02096624720727466,0.0,0.0006233884000402187,regime_mean,82,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.0006233884000402187,
ff5_pcares_k2__rolling240m_annual__baseline_mean,ff5_pcares_k2,rolling240m_annual,rolling,240,12,1,ff5_pcares_k2__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,resid_pca,7,7,,,,,ff5,2.0,ported_legacy_v2,,0.0055318035832309835,0.001763313723902482,-0.041585021716703245,-0.1571521136912554,-0.005186287403902178,0.0035439109009689496,-0.04360165004279658,-0.06369829053432098,234.0,192.0,240.0,0.2692746242058552,0.9706767896466206,1,trailing_holdout,240,False,False,False,True,True,0.14,0.43999999999999995,0.0,0.0,0.004702033045746336,-0.006237753257505487,0.0,-0.001535720211759151,baseline_mean,83,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,-0.001535720211759151,
ff5_pcares_k2__rolling240m_annual__regime_mean,ff5_pcares_k2,rolling240m_annual,rolling,240,12,1,ff5_pcares_k2__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,resid_pca,7,7,,,,,ff5,2.0,ported_legacy_v2,,0.0055318035832309835,0.001763313723902482,-0.041585021716703245,-0.1571521136912554,-0.005186287403902178,0.0035439109009689496,-0.04360165004279658,-0.06369829053432098,234.0,192.0,240.0,0.2692746242058552,0.9706767896466206,1,trailing_holdout,240,False,False,False,True,True,0.14,0.43999999999999995,0.0,0.0,0.004702033045746336,-0.006237753257505487,0.0,-0.001535720211759151,regime_mean,84,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,-0.001535720211759151,
pls_ret_ff5_macro7_H6_k2__rolling240m_annual__baseline_mean,pls_ret_ff5_macro7_H6_k2,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_macro7_H6_k2__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,6.0,2.0,returns|ff5|macro7,,,,ported_legacy_v2,pls_ret_ff5_macro7_H6_k2,0.02248088752473729,0.014431873189626576,-0.15027047606483543,-0.21062422406973977,0.7872711653982178,0.7872711653982178,0.6996744935140358,0.6709538502815415,234.0,192.0,240.0,0.5551858443593396,0.7741100105360876,1,trailing_holdout,240,False,False,False,False,True,0.54,0.020000000000000018,0.5800000000000001,0.6799999999999999,0.019108754396026696,-0.022540571409725315,0.0,-0.003431817013698619,baseline_mean,85,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,-0.003431817013698619,
pls_ret_ff5_macro7_H6_k2__rolling240m_annual__regime_mean,pls_ret_ff5_macro7_H6_k2,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_macro7_H6_k2__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,6.0,2.0,returns|ff5|macro7,,,,ported_legacy_v2,pls_ret_ff5_macro7_H6_k2,0.02248088752473729,0.014431873189626576,-0.15027047606483543,-0.21062422406973977,0.7872711653982178,0.7872711653982178,0.6996744935140358,0.6709538502815415,234.0,192.0,240.0,0.5551858443593396,0.7741100105360876,1,trailing_holdout,240,False,False,False,False,True,0.54,0.020000000000000018,0.5800000000000001,0.6799999999999999,0.019108754396026696,-0.022540571409725315,0.0,-0.003431817013698619,regime_mean,86,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,-0.003431817013698619,
pls_ret_ff5_macro7_H24_k3__rolling240m_annual__baseline_mean,pls_ret_ff5_macro7_H24_k3,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_macro7_H24_k3__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,24.0,3.0,returns|ff5|macro7,,,,ported_legacy_v2,pls_ret_ff5_macro7_H24_k3,0.003894046327386966,0.009128099755671193,-0.04497627645476479,-0.06650651853198843,0.9544153346307148,0.985125732449245,0.8564358224518281,0.8395048979716372,234.0,192.0,240.0,0.6492836964003333,0.9249665455420502,1,trailing_holdout,240,False,False,False,False,True,0.12,0.4,0.9,0.94,0.0033099393782789212,-0.0067464414682147185,0.0,-0.0034365020899357972,baseline_mean,87,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,-0.0034365020899357972,
pls_ret_ff5_macro7_H24_k3__rolling240m_annual__regime_mean,pls_ret_ff5_macro7_H24_k3,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_macro7_H24_k3__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,24.0,3.0,returns|ff5|macro7,,,,ported_legacy_v2,pls_ret_ff5_macro7_H24_k3,0.003894046327386966,0.009128099755671193,-0.04497627645476479,-0.06650651853198843,0.9544153346307148,0.985125732449245,0.8564358224518281,0.8395048979716372,234.0,192.0,240.0,0.6492836964003333,0.9249665455420502,1,trailing_holdout,240,False,False,False,False,True,0.12,0.4,0.9,0.94,0.0033099393782789212,-0.0067464414682147185,0.0,-0.0034365020899357972,regime_mean,88,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,-0.0034365020899357972,
pls_ret_macro7_H24_k3__rolling240m_annual__baseline_mean,pls_ret_macro7_H24_k3,rolling240m_annual,rolling,240,12,1,pls_ret_macro7_H24_k3__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,24.0,3.0,returns|macro7,,,,ported_legacy_v2,pls_ret_macro7_H24_k3,0.0034357721717232564,-0.00020396439418823853,-0.04575009272194365,-0.07045030654719539,0.9739205273452648,0.9692460407811945,0.8418148562955361,0.8309098754883871,234.0,192.0,240.0,0.6298035921961144,0.8783941432813704,1,trailing_holdout,240,False,False,False,False,True,0.09999999999999998,0.38,0.94,0.88,0.002920406345964768,-0.006862513908291548,0.0,-0.003942107562326779,baseline_mean,89,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,-0.003942107562326779,
pls_ret_macro7_H24_k3__rolling240m_annual__regime_mean,pls_ret_macro7_H24_k3,rolling240m_annual,rolling,240,12,1,pls_ret_macro7_H24_k3__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,24.0,3.0,returns|macro7,,,,ported_legacy_v2,pls_ret_macro7_H24_k3,0.0034357721717232564,-0.00020396439418823853,-0.04575009272194365,-0.07045030654719539,0.9739205273452648,0.9692460407811945,0.8418148562955361,0.8309098754883871,234.0,192.0,240.0,0.6298035921961144,0.8783941432813704,1,trailing_holdout,240,False,False,False,False,True,0.09999999999999998,0.38,0.94,0.88,0.002920406345964768,-0.006862513908291548,0.0,-0.003942107562326779,regime_mean,90,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,-0.003942107562326779,
pls_ret_macro7_H6_k2__rolling240m_annual__baseline_mean,pls_ret_macro7_H6_k2,rolling240m_annual,rolling,240,12,1,pls_ret_macro7_H6_k2__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,6.0,2.0,returns|macro7,,,,ported_legacy_v2,pls_ret_macro7_H6_k2,0.02137668514570095,0.018032385607519297,-0.15040438804334713,-0.21649753640498412,0.7720267277156738,0.7720267277156738,0.6972525131202043,0.6654190494621437,234.0,192.0,240.0,0.5232283218376172,0.7987951859113821,1,trailing_holdout,240,False,False,False,False,True,0.48,0.0,0.56,0.6599999999999999,0.01817018237384581,-0.02256065820650207,0.0,-0.004390475832656261,baseline_mean,91,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,-0.004390475832656261,
pls_ret_macro7_H6_k2__rolling240m_annual__regime_mean,pls_ret_macro7_H6_k2,rolling240m_annual,rolling,240,12,1,pls_ret_macro7_H6_k2__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,6.0,2.0,returns|macro7,,,,ported_legacy_v2,pls_ret_macro7_H6_k2,0.02137668514570095,0.018032385607519297,-0.15040438804334713,-0.21649753640498412,0.7720267277156738,0.7720267277156738,0.6972525131202043,0.6654190494621437,234.0,192.0,240.0,0.5232283218376172,0.7987951859113821,1,trailing_holdout,240,False,False,False,False,True,0.48,0.0,0.56,0.6599999999999999,0.01817018237384581,-0.02256065820650207,0.0,-0.004390475832656261,regime_mean,92,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,-0.004390475832656261,
pls_ret_ff5_curve_macro7_H24_k2__rolling240m_annual__baseline_mean,pls_ret_ff5_curve_macro7_H24_k2,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H24_k2__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,24.0,2.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.00042434086566538957,-0.0007591603154453175,-0.04824187645730212,-0.06251970565358606,0.9319016027512842,0.9319016027512842,0.8215955123449277,0.7805826731644858,234.0,192.0,240.0,0.5612796088260217,0.8756318325458041,1,trailing_holdout,240,False,False,False,False,True,0.07999999999999996,0.31999999999999995,0.8200000000000001,0.86,0.00036068973581558113,-0.007236281468595318,0.0,-0.0068755917327797365,baseline_mean,93,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,-0.0068755917327797365,
